Unique Key,Created Date,Closed Date,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Address Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Borough,Latitude,Longitude,Location,area_name,year,geo_id,pop_25_plus,pop_25_less_9th,pop_25_hs_grad,pop_25_bach_plus,pop_25_34_bach_plus,pop_45_64_bach_plus
23571574,07/07/2012 09:57:46 PM,07/30/2012 11:42:38 AM,Other,Residence,10469.0,2739 FENTON AVENUE,FENTON AVENUE,ADDRESS,Closed,08/06/2012 09:57:46 PM,The Office of Veterinary Public Health Services has investigated the Service Request and determined that it is not within its jurisdiction. The Service Request has been referred to another agency or organization.,07/30/2012 11:42:28 AM,BRONX,1027300.0,254774.0,BRONX,40.86586541157954,-73.84435491863132,"(40.86586541157954, -73.84435491863132)",The Bronx,2012,0500000US36005,856624,132776.72,233858.35199999998,53967.312000000005,187004,19.8
23575813,07/08/2012 12:55:26 PM,07/30/2012 02:44:07 PM,Rooster,Residence,11234.0,1638 EAST 45 STREET,EAST 45 STREET,ADDRESS,Closed,08/07/2012 12:55:26 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,07/30/2012 02:43:19 PM,BROOKLYN,1003157.0,165317.0,BROOKLYN,40.62041326806766,-73.93189410815828,"(40.62041326806766, -73.93189410815828)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23576797,07/08/2012 08:58:46 AM,07/30/2012 11:39:26 AM,Other,Residence,11355.0,59-07 136 STREET,136 STREET,ADDRESS,Closed,08/07/2012 08:58:46 AM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,07/30/2012 11:38:55 AM,QUEENS,1031483.0,210423.0,QUEENS,40.74411298625301,-73.82954355594818,"(40.74411298625301, -73.82954355594818)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23577291,07/08/2012 06:01:40 PM,07/09/2012 09:43:32 AM,Rooster,Residence,11419.0,95-67 112 STREET,112 STREET,ADDRESS,Closed,08/07/2012 06:01:40 PM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,07/09/2012 09:41:55 AM,QUEENS,1030591.0,190862.0,QUEENS,40.69042755245501,-73.8328972993086,"(40.69042755245501, -73.8328972993086)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23584875,07/09/2012 02:59:04 PM,08/07/2012 02:55:19 PM,Rooster,Residence,10305.0,220 CHESTNUT AVENUE,CHESTNUT AVENUE,ADDRESS,Closed,08/08/2012 02:59:04 PM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,08/07/2012 02:55:08 PM,STATEN ISLAND,963342.0,163288.0,STATEN ISLAND,40.614839589936224,-74.07530751167313,"(40.614839589936224, -74.07530751167313)",Staten Island,2012,0500000US36085,315861,15793.05,103286.547,36324.015,65643,33.1
23584876,07/09/2012 08:28:55 AM,07/09/2012 09:52:39 AM,Rooster,Residence,11205.0,14 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,ADDRESS,Closed,08/08/2012 08:28:55 AM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,07/09/2012 09:51:03 AM,BROOKLYN,991757.0,191276.0,BROOKLYN,40.69168202380285,-73.9729297418105,"(40.69168202380285, -73.9729297418105)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23585882,07/10/2012 04:16:05 PM,,Rooster,Residence,10306.0,117 WOODCUTTERS LANE,WOODCUTTERS LANE,ADDRESS,Assigned,08/09/2012 04:16:05 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",07/10/2012 04:33:56 PM,STATEN ISLAND,945157.0,142330.0,STATEN ISLAND,40.55725255362604,-74.14068585809031,"(40.55725255362604, -74.14068585809031)",Staten Island,2012,0500000US36085,315861,15793.05,103286.547,36324.015,65643,33.1
23587752,07/10/2012 10:47:02 PM,08/09/2012 04:48:07 PM,Snake,Residence,10027.0,560 RIVERSIDE DRIVE,RIVERSIDE DRIVE,ADDRESS,Closed,08/09/2012 10:47:02 PM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,08/09/2012 04:47:17 PM,MANHATTAN,995111.0,236933.0,MANHATTAN,40.8169953723491,-73.96076146300715,"(40.8169953723491, -73.96076146300715)",New York,2012,0500000US36061,1183556,95868.036,150311.612,330212.124,237946,62.5
23589693,07/10/2012 11:53:23 AM,08/07/2012 03:13:12 PM,Rooster,Residence,11358.0,29-12 166 STREET,166 STREET,ADDRESS,Closed,08/09/2012 11:53:23 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,08/07/2012 02:31:29 PM,QUEENS,1039969.0,220064.0,QUEENS,40.77052560520628,-73.7988391212054,"(40.77052560520628, -73.7988391212054)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23595503,07/11/2012 06:31:27 AM,07/11/2012 09:38:36 AM,Rooster,Residence,11358.0,29-12 166 STREET,166 STREET,ADDRESS,Closed,08/10/2012 06:31:27 AM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,07/11/2012 09:38:29 AM,QUEENS,1039969.0,220064.0,QUEENS,40.77052560520628,-73.7988391212054,"(40.77052560520628, -73.7988391212054)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23596563,07/11/2012 09:05:47 PM,07/12/2012 09:58:25 AM,Other,Residence,10032.0,665 WEST 160 STREET,WEST 160 STREET,ADDRESS,Closed,08/10/2012 09:05:47 PM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,07/12/2012 09:57:22 AM,MANHATTAN,999252.0,244182.0,MANHATTAN,40.8368857449836,-73.94578468458597,"(40.836885744983604, -73.94578468458597)",New York,2012,0500000US36061,1183556,95868.036,150311.612,330212.124,237946,62.5
23601185,07/12/2012 12:53:45 PM,07/13/2012 09:25:04 AM,Other,Residence,11217.0,44 FOURTH AVENUE,FOURTH AVENUE,ADDRESS,Closed,08/11/2012 12:53:45 PM,The Department of Health and Mental Hygiene has determined that this issue is not within its jurisdiction; it cannot be determined if another agency would regulate the issue reported. This Service Request has been closed.,07/13/2012 09:24:26 AM,BROOKLYN,990069.0,188256.0,BROOKLYN,40.68339408749845,-73.97901928151643,"(40.68339408749845, -73.97901928151643)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23602733,07/12/2012 08:32:34 AM,08/01/2012 04:37:15 PM,Rooster,Residence,10470.0,4385 VIREO AVENUE,VIREO AVENUE,ADDRESS,Closed,08/11/2012 08:32:34 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,08/01/2012 04:36:53 PM,BRONX,1022197.0,267682.0,BRONX,40.90131720684579,-73.86273139185647,"(40.901317206845796, -73.86273139185647)",The Bronx,2012,0500000US36005,856624,132776.72,233858.35199999998,53967.312000000005,187004,19.8
23606523,07/12/2012 06:28:08 PM,09/04/2012 11:54:01 AM,Other,Residence,10310.0,608 CARY AVENUE,CARY AVENUE,ADDRESS,Closed,08/12/2012 10:12:22 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,09/04/2012 11:53:12 AM,STATEN ISLAND,950379.0,169571.0,STATEN ISLAND,40.63204502265725,-74.12202979009135,"(40.63204502265725, -74.12202979009135)",Staten Island,2012,0500000US36085,315861,15793.05,103286.547,36324.015,65643,33.1
23611719,07/13/2012 08:40:29 PM,08/08/2012 05:00:05 PM,Rooster,Residence,11413.0,136-39 222 STREET,222 STREET,ADDRESS,Closed,08/12/2012 08:40:29 PM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,08/08/2012 04:59:11 PM,QUEENS,1053897.0,185326.0,QUEENS,40.67507983977777,-73.7489149473789,"(40.67507983977777, -73.7489149473789)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23620834,07/15/2012 08:20:51 AM,08/06/2012 12:48:30 PM,Rooster,Residence,11374.0,64-06 FITCHETT STREET,FITCHETT STREET,ADDRESS,Closed,08/14/2012 08:20:51 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,08/06/2012 12:47:48 PM,QUEENS,1021590.0,202196.0,QUEENS,40.721579224767254,-73.8652914258424,"(40.721579224767254, -73.8652914258424)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23651550,07/20/2012 06:41:12 PM,,Rooster,Residence,11419.0,95-67 112 STREET,112 STREET,ADDRESS,Assigned,08/19/2012 06:41:12 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",07/24/2012 04:15:00 PM,QUEENS,1030591.0,190862.0,QUEENS,40.69042755245501,-73.8328972993086,"(40.69042755245501, -73.8328972993086)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23653645,07/20/2012 12:48:13 PM,09/05/2012 04:12:00 PM,Snake,Residence,10456.0,364 EAST 170 STREET,EAST 170 STREET,ADDRESS,Closed,08/19/2012 12:48:13 PM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,09/05/2012 04:11:15 PM,BRONX,1009448.0,244231.0,BRONX,40.83699702947689,-73.908937477552,"(40.83699702947689, -73.908937477552)",The Bronx,2012,0500000US36005,856624,132776.72,233858.35199999998,53967.312000000005,187004,19.8
23666789,07/23/2012 10:12:38 AM,09/05/2012 12:48:48 PM,Rooster,Residence,11208.0,295 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,ADDRESS,Closed,08/22/2012 10:12:38 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,09/05/2012 12:48:09 PM,BROOKLYN,1018139.0,188556.0,BROOKLYN,40.68415455633571,-73.87780994999498,"(40.68415455633571, -73.87780994999498)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23671363,07/23/2012 12:18:11 PM,09/14/2012 02:02:14 PM,Other,Residence,11377.0,65-10 48 AVENUE,48 AVENUE,ADDRESS,Closed,08/22/2012 12:18:11 PM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,09/14/2012 02:01:20 PM,QUEENS,1011842.0,208328.0,QUEENS,40.73844582875749,-73.90043333659001,"(40.738445828757484, -73.90043333659001)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23672126,07/24/2012 06:39:37 AM,09/28/2012 04:09:37 PM,Rooster,Residence,10456.0,1338 FULTON AVENUE,FULTON AVENUE,ADDRESS,Closed,08/23/2012 06:39:37 AM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,09/28/2012 04:08:58 PM,BRONX,1011161.0,242862.0,BRONX,40.83323446842557,-73.90275240023112,"(40.83323446842557, -73.90275240023112)",The Bronx,2012,0500000US36005,856624,132776.72,233858.35199999998,53967.312000000005,187004,19.8
23673049,07/24/2012 05:53:02 PM,09/14/2012 10:47:58 AM,Other,Residence,11354.0,35-14 146 STREET,146 STREET,ADDRESS,Closed,08/23/2012 05:53:02 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,09/14/2012 10:47:30 AM,QUEENS,1033875.0,218353.0,QUEENS,40.76586567481933,-73.82085270131401,"(40.76586567481933, -73.82085270131401)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23688490,07/26/2012 03:12:58 PM,07/26/2012 04:22:00 PM,Snake,Residence,11203.0,168 EAST 43 STREET,EAST 43 STREET,ADDRESS,Closed,08/25/2012 03:12:58 PM,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,07/26/2012 04:21:10 PM,BROOKLYN,1001672.0,176804.0,BROOKLYN,40.65194567364751,-73.9372136441688,"(40.65194567364751, -73.9372136441688)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23689188,07/26/2012 09:34:10 AM,08/10/2012 11:04:52 AM,Rooster,Residence,11206.0,41 WHIPPLE STREET,WHIPPLE STREET,ADDRESS,Closed,08/25/2012 09:34:10 AM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,08/10/2012 11:04:28 AM,BROOKLYN,999544.0,194752.0,BROOKLYN,40.701212803196846,-73.94484191586928,"(40.701212803196846, -73.94484191586928)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23697469,07/27/2012 08:33:17 PM,09/06/2012 11:04:03 AM,Other,Residence,11215.0,251 20 STREET,20 STREET,ADDRESS,Closed,08/26/2012 08:33:17 PM,"The Office of Veterinary Public Health Services tried to investigate the complaint twice but was not able to gain access.  In order to increase the likelihood of an inspection, please provide additional access information and submit a new Service Request.",09/06/2012 11:03:20 AM,BROOKLYN,986347.0,180345.0,BROOKLYN,40.661681831603616,-73.9924416143961,"(40.661681831603616, -73.9924416143961)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23703472,07/29/2012 10:28:46 PM,10/15/2012 04:14:36 PM,Other,Residence,10455.0,674 EAST 149 STREET,EAST 149 STREET,ADDRESS,Closed,08/28/2012 10:28:46 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,10/15/2012 03:08:03 PM,BRONX,1009130.0,235650.0,BRONX,40.81344553828488,-73.91011850960015,"(40.81344553828488, -73.91011850960015)",The Bronx,2012,0500000US36005,856624,132776.72,233858.35199999998,53967.312000000005,187004,19.8
23720825,07/31/2012 08:11:45 PM,,Farm Animal,Residence,11361.0,38-33 209 STREET,209 STREET,ADDRESS,Assigned,08/30/2012 08:11:45 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",08/02/2012 04:05:30 PM,QUEENS,1045889.0,217882.0,QUEENS,40.764497303815794,-73.7774863949478,"(40.764497303815794, -73.7774863949478)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23723984,08/01/2012 06:03:32 AM,,Rooster,Residence,11216.0,347 HALSEY STREET,HALSEY STREET,ADDRESS,Assigned,08/31/2012 06:03:32 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",08/02/2012 04:05:30 PM,BROOKLYN,1001178.0,188142.0,BROOKLYN,40.68306690918259,-73.93896547769589,"(40.68306690918259, -73.93896547769589)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23734357,08/02/2012 10:15:15 AM,,Rooster,Residence,10312.0,111 HOLCOMB AVENUE,HOLCOMB AVENUE,ADDRESS,Assigned,09/01/2012 10:15:15 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",08/02/2012 04:06:01 PM,STATEN ISLAND,930701.0,139118.0,STATEN ISLAND,40.54836073899618,-74.19268378875617,"(40.54836073899618, -74.19268378875617)",Staten Island,2012,0500000US36085,315861,15793.05,103286.547,36324.015,65643,33.1
23767396,08/08/2012 10:45:18 AM,09/14/2012 11:51:45 AM,Snake,Residence,11235.0,2816 BRIGHAM STREET,BRIGHAM STREET,ADDRESS,Closed,09/07/2012 10:45:18 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,09/14/2012 11:50:58 AM,BROOKLYN,1003080.0,152422.0,BROOKLYN,40.585019290513486,-73.93220742179753,"(40.585019290513486, -73.93220742179753)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
23774870,08/09/2012 11:53:42 AM,10/25/2012 11:02:27 AM,Rooster,Residence,10032.0,,,INTERSECTION,Closed,09/08/2012 11:53:42 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,10/25/2012 11:02:02 AM,MANHATTAN,1002196.0,246161.0,MANHATTAN,40.842312030880514,-73.93514015201721,"(40.842312030880514, -73.93514015201721)",New York,2012,0500000US36061,1183556,95868.036,150311.612,330212.124,237946,62.5
23781420,08/10/2012 06:02:38 PM,08/21/2012 03:02:39 PM,Snake,Residence,11694.0,1 BEACH 105 STREET,BEACH 105 STREET,ADDRESS,Closed,09/09/2012 06:02:38 PM,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,08/21/2012 03:02:12 PM,QUEENS,1032832.0,151068.0,QUEENS,40.58118970690347,-73.82510291850193,"(40.58118970690347, -73.82510291850193)",Queens,2012,0500000US36081,1557698,165115.98799999998,425251.554,163558.29,327341,33.1
23787155,08/11/2012 07:20:01 AM,08/21/2012 03:38:01 PM,Other,Residence,10455.0,674 EAST 149 STREET,EAST 149 STREET,ADDRESS,Closed,09/10/2012 07:20:01 AM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,08/21/2012 03:37:04 PM,BRONX,1009130.0,235650.0,BRONX,40.81344553828488,-73.91011850960015,"(40.81344553828488, -73.91011850960015)",The Bronx,2012,0500000US36005,856624,132776.72,233858.35199999998,53967.312000000005,187004,19.8
23804738,08/14/2012 08:29:42 AM,10/19/2012 12:07:15 PM,Rooster,Residence,10306.0,117 WOODCUTTERS LANE,WOODCUTTERS LANE,ADDRESS,Closed,09/13/2012 08:29:42 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,10/19/2012 12:06:43 PM,STATEN ISLAND,945157.0,142330.0,STATEN ISLAND,40.55725255362604,-74.14068585809031,"(40.55725255362604, -74.14068585809031)",Staten Island,2012,0500000US36085,315861,15793.05,103286.547,36324.015,65643,33.1
23817815,08/16/2012 05:38:17 PM,11/13/2012 11:07:23 AM,Iguana,Residence,11237.0,854 WYCKOFF AVENUE,WYCKOFF AVENUE,ADDRESS,Closed,09/15/2012 05:38:17 PM,"The Office of Veterinary Public Health Services tried to investigate the complaint twice but was not able to gain access.  In order to increase the likelihood of an inspection, please provide additional access information and submit a new Service Request.",11/13/2012 11:06:50 AM,BROOKLYN,1009786.0,193499.0,BROOKLYN,40.69774998410444,-73.90790873252406,"(40.69774998410444, -73.90790873252406)",Kings,2012,0500000US36047,1654388,180328.292,456611.08800000005,190254.62,343869,33.7
